x,y,yaw,v
8.356476838988051,8.625002000000002,3.141592653589793,3.0
8.166086065236527,8.625002000000002,3.141592653589793,3.0
7.975695291484996,8.625002000000002,3.141592653589793,3.0
7.785304517733458,8.625002000000002,3.141592653589793,3.0
7.594913743981941,8.625002000000002,3.141592653589793,3.0
7.404522970230403,8.625002000000002,3.141592653589793,3.0
7.214132196478886,8.625002000000002,3.141592653589793,3.0
7.0237414227273405,8.625002000000002,3.141592653589793,3.0
6.8333506489758165,8.625002000000002,3.141592653589793,3.0
6.6429598752242995,8.625002000000002,3.141592653589793,3.0
6.452569101472761,8.625002000000002,3.141592653589793,3.0
6.26217832772123,8.625002000000002,3.141592653589793,3.0
6.071787553969699,8.625002000000002,3.141592653589793,3.0
5.881396780218175,8.625002000000002,3.141592653589793,3.0
5.691006006466637,8.625002000000002,3.141592653589793,3.0
5.500615232715106,8.625002000000002,3.141592653589793,3.0
5.3102244589635745,8.625002000000002,3.141592653589793,3.0
5.1198336852120505,8.625002000000002,3.141592653589793,3.0
4.929442911460512,8.625002000000002,3.141592653589793,3.0
4.739052137708995,8.625002000000002,3.141592653589793,3.0
4.54866136395745,8.625002000000002,3.141592653589793,3.0
4.358270590205926,8.625002000000002,3.141592653589793,3.0
4.167879816454409,8.625002000000002,3.141592653589793,3.0
3.977489042702871,8.625002000000002,3.141592653589793,3.0
3.7870982689513397,8.625002000000002,3.141592653589793,3.0
3.5967074951998086,8.625002000000002,3.141592653589793,3.0
3.4063167214482846,8.625002000000002,3.141592653589793,3.0
3.2159259476967463,8.625002000000002,3.141592653589793,3.0
3.025535173945215,8.625002000000002,3.141592653589793,3.0
2.835144400193684,8.625002000000002,3.141592653589793,3.0
2.64475362644216,8.625002000000002,3.141592653589793,3.0
2.454362852690622,8.625002000000002,3.141592653589793,3.0
2.263972078939105,8.625002000000002,3.141592653589793,3.0
2.0735813051875596,8.625002000000002,3.141592653589793,3.0
1.8831905314360355,8.625002000000002,3.141592653589793,3.0
1.6927997576845186,8.625002000000002,3.141592653589793,3.0
1.5024089839329804,8.625002000000002,3.141592653589793,3.0
1.3120182101814493,8.625002000000002,3.141592653589793,3.0
1.1216274364299181,8.625002000000002,3.141592653589793,3.0
0.9312366626783941,8.625002000000002,3.141592653589793,3.0
0.7408458889268559,8.625002000000002,3.141592653589793,3.0
0.550455115175339,8.625002000000002,3.141592653589793,3.0
0.3600643414237936,8.625002000000002,3.141592653589793,3.0
0.1696735676722696,8.625002000000002,3.141592653589793,3.0
-0.02071720607926153,8.625002000000002,3.141592653589793,3.0
-0.21110797983078555,8.625002000000002,3.141592653589793,3.0
-0.4014987535823238,8.625002000000002,3.141592653589793,3.0
-0.5918895273338478,8.625002000000002,3.141592653589793,3.0
-0.782280301085386,8.625002000000002,3.141592653589793,3.0
